2888470,11/02/2019 08:00:00 AM,2019,November,2,Saturday,8,52,Elizabeth St-Lonsdale St (South),237
2888471,11/02/2019 08:00:00 AM,2019,November,2,Saturday,8,54,Lincoln-Swanston(West),46
2888472,11/02/2019 08:00:00 AM,2019,November,2,Saturday,8,55,Elizabeth St-La Trobe St (East),351
2888473,11/02/2019 08:00:00 AM,2019,November,2,Saturday,8,56,Lonsdale St - Elizabeth St (North),151
2888474,11/02/2019 08:00:00 AM,2019,November,2,Saturday,8,57,Bourke St Bridge,54
2888475,11/02/2019 08:00:00 AM,2019,November,2,Saturday,8,58,Bourke St - Spencer St (North),312
2888476,11/02/2019 08:00:00 AM,2019,November,2,Saturday,8,59,Swanston St - RMIT Building 80,20
2888477,11/02/2019 08:00:00 AM,2019,November,2,Saturday,8,61,Swanston St - RMIT Building 14,155
2888478,11/02/2019 08:00:00 AM,2019,November,2,Saturday,8,62,La Trobe St (North),37
2888479,11/02/2019 09:00:00 AM,2019,November,2,Saturday,9,4,Town Hall (West),825
2888480,11/02/2019 09:00:00 AM,2019,November,2,Saturday,9,17,Collins Place (South),193
2888481,11/02/2019 09:00:00 AM,2019,November,2,Saturday,9,18,Collins Place (North),82
2888482,11/02/2019 09:00:00 AM,2019,November,2,Saturday,9,53,Collins St (North),556
2888483,11/02/2019 09:00:00 AM,2019,November,2,Saturday,9,2,Bourke Street Mall (South),597
2888484,11/02/2019 09:00:00 AM,2019,November,2,Saturday,9,1,Bourke Street Mall (North),765
2888485,11/02/2019 09:00:00 AM,2019,November,2,Saturday,9,3,Melbourne Central,399
2888486,11/02/2019 09:00:00 AM,2019,November,2,Saturday,9,15,State Library,317
2888487,11/02/2019 09:00:00 AM,2019,November,2,Saturday,9,9,Southern Cross Station,87
2888488,11/02/2019 09:00:00 AM,2019,November,2,Saturday,9,10,Victoria Point,51
2888489,11/02/2019 09:00:00 AM,2019,November,2,Saturday,9,12,New Quay,42
2888490,11/02/2019 09:00:00 AM,2019,November,2,Saturday,9,11,Waterfront City,5
2888491,11/02/2019 09:00:00 AM,2019,November,2,Saturday,9,8,Webb Bridge,93
2888492,11/02/2019 09:00:00 AM,2019,November,2,Saturday,9,7,Birrarung Marr,31
2888493,11/02/2019 09:00:00 AM,2019,November,2,Saturday,9,5,Princes Bridge,487
2888494,11/02/2019 09:00:00 AM,2019,November,2,Saturday,9,6,Flinders Street Station Underpass,745
2888495,11/02/2019 09:00:00 AM,2019,November,2,Saturday,9,14,Sandridge Bridge,13
